year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning
1992,1992-10-14,GLENJEAN01 (2),0.2617544597395847,Wildfire,521.7561963017986,Listed Wildfire Discovery Date(s): 1992-10-14 (1) | Listed Wildfire Controlled Date(s): 1992-10-14 (1) | Listed Wildfire Out Date(s): 1992-10-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),17
1992,1992-10-03,THURMOND01 (2),0.21176696903605702,Wildfire,517.2774181375108,Listed Wildfire Discovery Date(s): 1992-10-03 (1) | Listed Wildfire Controlled Date(s): 1992-10-03 (1) | Listed Wildfire Out Date(s): 1992-10-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),28
1992,1992-08-10,LONGEASY (2),0.19882924019616643,Wildfire,356.9989772555155,Listed Wildfire Discovery Date(s): 1992-08-10 (1) | Listed Wildfire Controlled Date(s): 1992-08-10 (1) | Listed Wildfire Out Date(s): 1992-08-11 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),82
1992,1992-07-15,PAINE-LESS (2),0.09948352187499845,Wildfire,406.71002628696056,Listed Wildfire Discovery Date(s): 1992-07-15 (1) | Listed Wildfire Out Date(s): 1992-07-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),108
1992,1992-05-12,Pike (3),0.0072626794088056015,Wildfire,424.4514689902287,Listed Wildfire Discovery Date(s): 1992-05-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),172
1993,1993-08-22,Otter (3),237.98137351911026,Wildfire,455.436531532015,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70
1993,1993-08-22,Cashaw Creek (3),13.413362484479933,Wildfire,457.4139085003398,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70
1993,1993-06-26,BRIDGE UP (2),11.35918924417853,Wildfire,103.86741732903457,"Listed Wildfire Discovery Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Wildfire Controlled Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Wildfire Out Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (10) | Listed Upload Date(s): 2014-03-07 (10)",127
1993,1993-05-02,PARK RD (3),4.3787661570955265,Wildfire,301.69312391995607,"Listed Wildfire Discovery Date(s): 1993-05-02 (2) | Listed Wildfire Controlled Date(s): 1993-05-02 (2) | Listed Wildfire Out Date(s): 1993-05-02 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (2)",182
1993,1993-08-22,Torge & Hill (3),3.2485950257981107,Wildfire,458.66461198067975,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70
1993,1993-07-29,GAYMONT MT (2),2.9912727955904477,Wildfire,512.7798081286538,Listed Wildfire Discovery Date(s): 1993-07-29 (1) | Listed Wildfire Controlled Date(s): 1993-07-31 (1) | Listed Wildfire Out Date(s): 1993-08-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),94
1993,1993-10-27,Reddish Knob #1 (2),1.2392177064853247,Wildfire,412.07867138970005,Listed Wildfire Discovery Date(s): 1993-10-27 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),4
1993,1993-06-23,Shawver's Run (2),1.0866508980471483,Wildfire,492.76400352635784,Listed Wildfire Discovery Date(s): 1993-06-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),130
1993,1993-05-08,SILOS (2),0.9426444384813455,Wildfire,516.6903619717626,Listed Wildfire Discovery Date(s): 1993-05-08 (1) | Listed Wildfire Controlled Date(s): 1993-05-11 (1) | Listed Wildfire Out Date(s): 1993-05-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),176
1993,1993-05-09,SURPRIZE (2),0.9212161864840264,Wildfire,514.2080358952738,Listed Wildfire Discovery Date(s): 1993-05-09 (1) | Listed Wildfire Controlled Date(s): 1993-05-10 (1) | Listed Wildfire Out Date(s): 1993-05-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),175
1993,1993-10-06,GERRITSON2 (2),0.4791683449580263,Wildfire,103.52438197665951,Listed Wildfire Discovery Date(s): 1993-10-06 (1) | Listed Wildfire Controlled Date(s): 1993-10-06 (1) | Listed Wildfire Out Date(s): 1993-10-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),25
1993,1993-08-04,BARREN3 (2),0.821579680006115,Wildfire,102.9840009548147,"Listed Wildfire Discovery Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Wildfire Controlled Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Wildfire Out Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",88
1993,1993-10-04,MINE ROAD (2),0.36443111146421453,Wildfire,350.4829399740138,Listed Wildfire Discovery Date(s): 1993-10-04 (1) | Listed Wildfire Controlled Date(s): 1993-10-04 (1) | Listed Wildfire Out Date(s): 1993-10-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),27
1993,1993-08-03,RIVERROAD (2),0.2505242017032347,Wildfire,518.9108132267353,Listed Wildfire Discovery Date(s): 1993-08-03 (1) | Listed Wildfire Controlled Date(s): 1993-08-03 (1) | Listed Wildfire Out Date(s): 1993-08-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),89
1993,1993-05-16,NCHANNEL (2),0.2649375536622527,Wildfire,98.00271664153964,"Listed Wildfire Discovery Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Wildfire Controlled Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Wildfire Out Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",168
1993,1993-08-04,BARBEQUE (2),0.19886542952805056,Wildfire,368.9952098802486,Listed Wildfire Discovery Date(s): 1993-08-04 (1) | Listed Wildfire Controlled Date(s): 1993-08-04 (1) | Listed Wildfire Out Date(s): 1993-08-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),88
1993,1993-05-30,NORTH FORT (2),0.19607416071677783,Wildfire,102.3641746338421,Listed Wildfire Discovery Date(s): 1993-05-30 (1) | Listed Wildfire Controlled Date(s): 1993-05-30 (1) | Listed Wildfire Out Date(s): 1993-05-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),154
1993,1993-09-07,RAILROAD (2),0.17424409000586602,Wildfire,517.2550044116439,Listed Wildfire Discovery Date(s): 1993-09-07 (1) | Listed Wildfire Controlled Date(s): 1993-09-08 (1) | Listed Wildfire Out Date(s): 1993-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),54
1993,1993-10-10,Flag Pole (3),0.1725108278881683,Wildfire,411.68286957713786,Listed Wildfire Discovery Date(s): 1993-10-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),21
1993,1993-07-06,WOOD CHIP (2),0.14299878815563208,Wildfire,103.93727738407463,Listed Wildfire Discovery Date(s): 1993-07-06 (1) | Listed Wildfire Controlled Date(s): 1993-07-06 (1) | Listed Wildfire Out Date(s): 1993-07-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),117
1993,1993-08-02,FISH HOOK (2),0.1406961364833559,Wildfire,406.38312543551206,Listed Wildfire Discovery Date(s): 1993-08-02 (1) | Listed Wildfire Controlled Date(s): 1993-08-02 (1) | Listed Wildfire Out Date(s): 1993-08-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1),90
1993,1993-09-14,PARKWAY (3),0.10055271910895833,Wildfire,303.319845775163,"Listed Wildfire Discovery Date(s): 1993-09-14 (1) | Listed Wildfire Controlled Date(s): 1993-09-14 (1) | Listed Wildfire Out Date(s): 1993-09-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",47
1993,1993-07-31,SADDLE TR (2),0.09944346545498435,Wildfire,371.4731740170048,Listed Wildfire Discovery Date(s): 1993-07-31 (1) | Listed Wildfire Controlled Date(s): 1993-07-31 (1) | Listed Wildfire Out Date(s): 1993-08-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),92
1993,1993-07-04,BIG OAK (2),0.07300843504955705,Wildfire,514.2179332674117,Listed Wildfire Discovery Date(s): 1993-07-04 (1) | Listed Wildfire Controlled Date(s): 1993-07-05 (1) | Listed Wildfire Out Date(s): 1993-07-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),119
1993,1993-10-23,SANDSTONE3 (2),0.06038425598319894,Wildfire,517.018047905727,Listed Wildfire Discovery Date(s): 1993-10-23 (1) | Listed Wildfire Controlled Date(s): 1993-10-23 (1) | Listed Wildfire Out Date(s): 1993-10-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),8
1993,1993-08-02,MATT #1 (2),0.060131182621564506,Wildfire,521.0578871370585,Listed Wildfire Discovery Date(s): 1993-08-02 (1) | Listed Wildfire Controlled Date(s): 1993-08-02 (1) | Listed Wildfire Out Date(s): 1993-08-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),90
1993,1993-08-22,ENGINE (2),0.042862229673820404,Wildfire,517.4653656420509,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Wildfire Controlled Date(s): 1993-08-29 (1) | Listed Wildfire Out Date(s): 1993-08-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),70
1993,1993-10-23,SANDSTONE2 (2),0.061072102897517154,Wildfire,516.2671393380316,Listed Wildfire Discovery Date(s): 1993-10-23 (2) | Listed Wildfire Controlled Date(s): 1993-10-23 (2) | Listed Wildfire Out Date(s): 1993-10-24 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2),8
1993,1993-07-29,FIRSTMAINE (2),0.0071125434537585176,Wildfire,400.42991558387433,Listed Wildfire Discovery Date(s): 1993-07-29 (1) | Listed Wildfire Controlled Date(s): 1993-07-29 (1) | Listed Wildfire Out Date(s): 1993-07-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1),94
1993,1993-08-30,Cole's Run (2),0.007112193672464076,Wildfire,424.4476425526366,Listed Wildfire Discovery Date(s): 1993-08-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),62
1993,1993-08-22,Tree Fire (3),0.006880238756385826,Wildfire,458.51670749568217,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70
1993,1993-09-01,Little Otter (2),0.006872501977352543,Wildfire,454.88405465711,Listed Wildfire Discovery Date(s): 1993-09-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),60
1993,1993-09-01,Wet Radio Fire (3),0.006656610144955051,Wildfire,459.74857627893664,Listed Wildfire Discovery Date(s): 1993-09-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),60
1993,1993-07-23,HARRIS (2),0.00489615556779088,Wildfire,104.56768780417642,"Listed Wildfire Discovery Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Wildfire Controlled Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Wildfire Out Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",100
1993,1993-08-01,FLOYD (2),0.0006009931869705121,Wildfire,101.88194654995849,Listed Wildfire Discovery Date(s): 1993-08-01 (1) | Listed Wildfire Controlled Date(s): 1993-08-01 (1) | Listed Wildfire Out Date(s): 1993-08-01 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),91
1994,1994-06-21,Millers Cove (3),28.673072904224075,Wildfire,502.0810686632763,Listed Wildfire Discovery Date(s): 1994-06-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),132
1994,1994-10-28,Maple Patch (3),14.331201903412966,Wildfire,455.5361254378701,Listed Wildfire Discovery Date(s): 1994-10-28 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),3
1994,1994-10-28,SAWMILL HO (2),9.720554811073702,Wildfire,513.5268489099936,"Listed Wildfire Discovery Date(s): 1994-10-28 (1), 1994-11-14 (1) | Listed Wildfire Controlled Date(s): 1994-10-29 (1), 1994-11-14 (1) | Listed Wildfire Out Date(s): 1994-11-29 (1), 1994-11-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2)",3
1994,1994-06-19,Adams (3),6.67113880771467,Wildfire,441.86481408213467,Listed Wildfire Discovery Date(s): 1994-06-19 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),134
1994,1994-05-25,Rough Mountain (3),5.887776462619819,Wildfire,454.6217949461889,Listed Wildfire Discovery Date(s): 1994-05-25 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),159
1994,1994-10-30,Straddle (3),4.170816840763172,Wildfire,398.2729868302416,Listed Wildfire Discovery Date(s): 1994-10-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),1
1994,1994-10-17,Bear Hollow (3),3.5599795857089225,Wildfire,446.3138708711231,Listed Wildfire Discovery Date(s): 1994-10-17 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),14
1994,1994-10-05,CEDAR (2),2.2621801943293134,Wildfire,513.3272724064838,"Listed Wildfire Discovery Date(s): 1994-10-05 (1), 1994-04-26 (1), 1994-10-12 (1) | Listed Wildfire Controlled Date(s): 1994-10-05 (1), 1994-04-26 (1), 1994-10-13 (1) | Listed Wildfire Out Date(s): 1994-10-07 (1), 1994-05-03 (1), 1994-11-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (3)",26
1994,1994-06-05,DOUBLE Z (2),1.1597331195580707,Wildfire,512.330641713291,Listed Wildfire Discovery Date(s): 1994-06-05 (1) | Listed Wildfire Controlled Date(s): 1994-06-05 (1) | Listed Wildfire Out Date(s): 1994-06-07 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),148
1994,1994-06-19,FATHERSDAY (2),0.9947103058715545,Wildfire,399.2724074425598,Listed Wildfire Discovery Date(s): 1994-06-19 (1) | Listed Wildfire Controlled Date(s): 1994-06-20 (1) | Listed Wildfire Out Date(s): 1994-06-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),134
1994,1994-05-25,Mountain View (3),0.532615431452637,Wildfire,406.44386738666003,Listed Wildfire Discovery Date(s): 1994-05-25 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),159
1994,1994-06-13,CLAREMONT (2),0.39117380137748986,Wildfire,517.2458480495682,Listed Wildfire Discovery Date(s): 1994-06-13 (1) | Listed Wildfire Controlled Date(s): 1994-06-13 (1) | Listed Wildfire Out Date(s): 1994-06-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),140
1994,1994-08-12,B-STRIKE (2),0.19888446846765387,Wildfire,380.9694837361583,Listed Wildfire Discovery Date(s): 1994-08-12 (1) | Listed Wildfire Controlled Date(s): 1994-08-13 (1) | Listed Wildfire Out Date(s): 1994-08-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),80
1994,1994-08-24,PIPER (2),0.198823840817469,Wildfire,354.1896272492743,Listed Wildfire Discovery Date(s): 1994-08-24 (1) | Listed Wildfire Out Date(s): 1994-08-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),68
1994,1994-07-23,HELLEMS (2),0.11587880809427306,Wildfire,518.1941475463444,Listed Wildfire Discovery Date(s): 1994-07-23 (1) | Listed Wildfire Controlled Date(s): 1994-07-23 (1) | Listed Wildfire Out Date(s): 1994-07-23 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),100
1994,1994-10-17,LONGPOINT (2),0.10039657287108497,Wildfire,513.6072539357739,Listed Wildfire Discovery Date(s): 1994-10-17 (1) | Listed Wildfire Controlled Date(s): 1994-10-17 (1) | Listed Wildfire Out Date(s): 1994-10-19 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),14
1994,1994-06-05,Fisherman (3),0.09852982847818646,Wildfire,411.8252346685368,Listed Wildfire Discovery Date(s): 1994-06-05 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),148
1994,1994-05-29,FBF (2),0.06101990642926624,Wildfire,102.85239843076398,Listed Wildfire Discovery Date(s): 1994-05-29 (1) | Listed Wildfire Controlled Date(s): 1994-05-29 (1) | Listed Wildfire Out Date(s): 1994-05-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-17 (1),155
1994,1994-10-31,Devils Fork (3),0.04934960668355542,Wildfire,633.60861953469,Listed Wildfire Discovery Date(s): 1994-10-31 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),0
1994,1994-06-27,CHURCH (2),0.04520096933592639,Wildfire,517.6224026909041,Listed Wildfire Discovery Date(s): 1994-06-27 (1) | Listed Wildfire Controlled Date(s): 1994-06-27 (1) | Listed Wildfire Out Date(s): 1994-06-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),126
1994,1994-10-01,PLYMOUTH (2),0.03430922624569995,Wildfire,513.1142315992381,Listed Wildfire Discovery Date(s): 1994-10-01 (1) | Listed Wildfire Controlled Date(s): 1994-10-01 (1) | Listed Wildfire Out Date(s): 1994-10-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),30
1994,1994-08-15,DEEP RUN (2),0.02980569403611777,Wildfire,350.3114993337773,Listed Wildfire Discovery Date(s): 1994-08-15 (1) | Listed Wildfire Controlled Date(s): 1994-08-15 (1) | Listed Wildfire Out Date(s): 1994-08-16 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),77
1994,1994-06-19,Hickory (3),0.0069187438914577945,Wildfire,465.3066893492146,Listed Wildfire Discovery Date(s): 1994-06-19 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),134
1995,1995-08-23,BIGEPOND (2),80.50386574160515,Wildfire,98.63511974839656,"Listed Wildfire Discovery Date(s): 1995-08-23 (1), 1995-09-04 (1), 1995-08-28 (1), 1995-09-11 (1), 1995-09-06 (1) | Listed Wildfire Controlled Date(s): 1995-09-20 (1), 1995-09-04 (1), 1995-08-28 (1), 1995-09-11 (1), 1995-09-06 (1) | Listed Wildfire Out Date(s): 1995-09-20 (1), 1995-09-04 (1), 1995-08-28 (1), 1995-09-11 (1), 1995-09-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (5) | Listed Upload Date(s): 2014-03-07 (5)",69
1995,1995-05-14,Sugar Complex (3),16.731961060827437,Wildfire,411.5132290663736,Listed Wildfire Discovery Date(s): 1995-05-14 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),170
1995,1995-05-15,Jones Hollow (3),14.690994791316923,Wildfire,479.4900950429246,Listed Wildfire Discovery Date(s): 1995-05-15 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),169
1995,1995-05-07,Peach Hollow (3),7.691928293438711,Wildfire,404.4255333493604,Listed Wildfire Discovery Date(s): 1995-05-07 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),177
1995,1995-08-28,OAK (2),7.666125778821329,Wildfire,110.75115339499706,"Listed Wildfire Discovery Date(s): 1995-08-28 (1), 1995-03-27 (1), 1995-04-06 (1), 1995-04-07 (1), 1995-09-02 (1) | Listed Wildfire Controlled Date(s): 1995-08-28 (1), 1995-03-27 (1), 1995-04-06 (1), 1995-04-07 (1), 1995-09-02 (1) | Listed Wildfire Out Date(s): 1995-08-28 (1), 1995-03-27 (1), 1995-04-06 (1), 1995-04-07 (1), 1995-09-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (5) | Listed Upload Date(s): 2014-03-07 (5)",64
1995,1995-09-09,Tub Run (3),3.732122399440569,Wildfire,498.4715035802392,Listed Wildfire Discovery Date(s): 1995-09-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),52
1995,1995-09-09,PLUMB2 (2),6.794744007687355,Wildfire,103.68820625821726,"Listed Wildfire Discovery Date(s): 1995-09-09 (1), 1995-05-08 (1), 1995-09-12 (1), 1995-09-30 (1), 1995-08-10 (1), 1995-03-29 (1), 1995-07-03 (1) | Listed Wildfire Controlled Date(s): 1995-09-09 (1), 1995-05-08 (1), 1995-09-12 (1), 1995-09-30 (1), 1995-08-10 (1), 1995-03-29 (1), 1995-07-03 (1) | Listed Wildfire Out Date(s): 1995-09-09 (1), 1995-05-08 (1), 1995-09-12 (1), 1995-09-30 (1), 1995-08-10 (1), 1995-03-29 (1), 1995-07-03 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (7) | Listed Upload Date(s): 2014-03-07 (7)",52
1995,1995-07-26,SLAUGHTER (2),1.9892700435718242,Wildfire,382.33242146355894,Listed Wildfire Discovery Date(s): 1995-07-26 (1) | Listed Wildfire Controlled Date(s): 1995-07-27 (1) | Listed Wildfire Out Date(s): 1995-07-28 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),97
