year,discovery_date,fire_name,fire_size_acres,fire_type,average_distance_miles,listed_dates,days_burning,smoke_impact,normalized_smoke_impact
1991,1991-10-29,MINDEN (2),0.8202808853171435,Wildfire,519.0648948053712,Listed Wildfire Discovery Date(s): 1991-10-29 (1) | Listed Wildfire Controlled Date(s): 1991-10-29 (1) | Listed Wildfire Out Date(s): 1991-10-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),2,6.089046231330177e-06,6.0890276931634266e-06
1991,1991-10-30,ROBINSONS (2),0.6045443445066413,Wildfire,357.91125030157804,Listed Wildfire Discovery Date(s): 1991-10-30 (1) | Listed Wildfire Controlled Date(s): 1991-10-31 (1) | Listed Wildfire Out Date(s): 1991-10-31 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),1,4.71929866537949e-06,4.719287529524579e-06
1991,1991-10-22,RAGGED RUN (2),0.4972424143225679,Wildfire,371.67210778794384,Listed Wildfire Discovery Date(s): 1991-10-22 (1) | Listed Wildfire Controlled Date(s): 1991-10-22 (1) | Listed Wildfire Out Date(s): 1991-10-26 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),9,3.239595109750607e-05,3.2395426360015196e-05
1991,1991-10-28,FRALEY (2),0.3645425889465863,Wildfire,514.0759186187802,Listed Wildfire Discovery Date(s): 1991-10-28 (1) | Listed Wildfire Controlled Date(s): 1991-10-29 (1) | Listed Wildfire Out Date(s): 1991-10-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),3,4.138233649540874e-06,4.138225087075627e-06
1991,1991-10-25,WARMUP (2),0.2806429735662428,Wildfire,522.4918540117837,Listed Wildfire Discovery Date(s): 1991-10-25 (1) | Listed Wildfire Controlled Date(s): 1991-10-25 (1) | Listed Wildfire Out Date(s): 1991-10-25 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),6,6.168028558639513e-06,6.168009536429583e-06
1991,1991-06-07,HOTROD (2),0.1097900596856558,Wildfire,521.6006362256485,Listed Wildfire Discovery Date(s): 1991-06-07 (1) | Listed Wildfire Out Date(s): 1991-06-07 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),146,5.891686802792771e-05,5.891513249742628e-05
1991,1991-10-08,TOOLATE (2),0.1078210296961281,Wildfire,355.1696453605397,Listed Wildfire Discovery Date(s): 1991-10-08 (1) | Listed Wildfire Controlled Date(s): 1991-10-08 (1) | Listed Wildfire Out Date(s): 1991-10-08 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),23,1.965891875215931e-05,1.9658725518148567e-05
1991,1991-07-27,Lot B (2),0.1237522232831519,Wildfire,115.44761134197198,"Listed Wildfire Discovery Date(s): 1991-07-27 (1), 1991-07-09 (1) | Listed Wildfire Controlled Date(s): 1991-07-09 (1) | Listed Wildfire Out Date(s): 1991-07-09 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2017-04-27 (2)",96,0.0008913624603117277,0.0008909654327067198
1991,1991-10-21,BUCKS RAP (2),0.0994863093232943,Wildfire,409.2807173132844,Listed Wildfire Discovery Date(s): 1991-10-21 (1) | Listed Wildfire Controlled Date(s): 1991-10-21 (1) | Listed Wildfire Out Date(s): 1991-10-22 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),10,5.939101562974491e-06,5.9390839265806326e-06
1991,1991-10-30,LM OVRLOOK (2),0.0994739283136176,Wildfire,395.970234270654,Listed Wildfire Discovery Date(s): 1991-10-30 (1) | Listed Wildfire Controlled Date(s): 1991-10-30 (1) | Listed Wildfire Out Date(s): 1991-10-31 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),1,6.344306965558083e-07,6.34430495304739e-07
1991,1991-10-31,3 BRIDGES (2),0.1988839628824781,Wildfire,369.9364970096028,"Listed Wildfire Discovery Date(s): 1991-10-31 (1), 1991-11-04 (1) | Listed Wildfire Controlled Date(s): 1991-10-31 (1), 1991-11-04 (1) | Listed Wildfire Out Date(s): 1991-11-02 (1), 1991-11-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2016-03-23 (2)",1,1.4532669777443407e-06,1.4532659217529094e-06
1991,1991-09-28,HARWOOD (2),0.0994305475047282,Wildfire,354.3249116746708,Listed Wildfire Discovery Date(s): 1991-09-28 (1) | Listed Wildfire Controlled Date(s): 1991-09-28 (1) | Listed Wildfire Out Date(s): 1991-09-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),33,2.6135474881029837e-05,2.6135133355456817e-05
1991,1991-09-12,SWEETSFALL (2),0.0984811424321661,Wildfire,502.7188281754366,Listed Wildfire Discovery Date(s): 1991-09-12 (1) | Listed Wildfire Controlled Date(s): 1991-09-12 (1) | Listed Wildfire Out Date(s): 1991-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),49,1.909408519352494e-05,1.9093902903800684e-05
1991,1991-06-16,AREA D (2),0.0926424876059233,Wildfire,114.5902013436294,Listed Wildfire Discovery Date(s): 1991-06-16 (1) | Listed Wildfire Controlled Date(s): 1991-06-16 (1) | Listed Wildfire Out Date(s): 1991-06-16 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),137,0.0009665755610152228,0.0009661087276532414
1991,1991-06-30,RUBBERNECK (2),0.0368127743984952,Wildfire,112.64925216134682,Listed Wildfire Discovery Date(s): 1991-06-30 (1) | Listed Wildfire Controlled Date(s): 1991-06-30 (1) | Listed Wildfire Out Date(s): 1991-06-30 (1) | Listed Other Fire Date(s): 2017-04-27 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2017-04-27 (1),123,0.0003568182302610309,0.0003567545857755326
1991,1991-10-21,Mud Tunnel (3),0.0076324898688203,Wildfire,479.0470073924861,Listed Wildfire Discovery Date(s): 1991-10-21 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),10,3.325906022612114e-07,3.325905469529693e-07
1992,1992-05-21,Pete Parent Peak (2),345.90326419134504,Wildfire,109.33631387572883,"Listed Wildfire Discovery Date(s): 1992-05-21 (1) | Listed Other Fire Date(s): 2019-05-30 - NIFC DATE_CUR field (1), 2019-05-30 - REVDATE field (1)",163,4.716430166122499,1.743344513730482
1992,1992-08-09,Jordan Gate (3),3.423706941347521,Wildfire,449.20212882349625,Listed Wildfire Discovery Date(s): 1992-08-09 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),83,0.0014082866558848349,0.0014072959502548666
1992,1992-10-18,HUDNALL (2),1.324108205588765,Wildfire,504.27391188211544,Listed Wildfire Discovery Date(s): 1992-10-18 (1) | Listed Wildfire Controlled Date(s): 1992-10-18 (1) | Listed Wildfire Out Date(s): 1992-10-18 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),13,6.76914515977937e-05,6.768916063486916e-05
1992,1992-10-14,GLENJEAN01 (2),0.2617544597395847,Wildfire,521.7561963017986,Listed Wildfire Discovery Date(s): 1992-10-14 (1) | Listed Wildfire Controlled Date(s): 1992-10-14 (1) | Listed Wildfire Out Date(s): 1992-10-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),17,1.6345860208715538e-05,1.634572661659834e-05
1992,1992-10-03,THURMOND01 (2),0.211766969036057,Wildfire,517.2774181375108,Listed Wildfire Discovery Date(s): 1992-10-03 (1) | Listed Wildfire Controlled Date(s): 1992-10-03 (1) | Listed Wildfire Out Date(s): 1992-10-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),28,2.2159972283414715e-05,2.2159726754856178e-05
1992,1992-08-10,LONGEASY (2),0.1988292401961664,Wildfire,356.9989772555155,Listed Wildfire Discovery Date(s): 1992-08-10 (1) | Listed Wildfire Controlled Date(s): 1992-08-10 (1) | Listed Wildfire Out Date(s): 1992-08-11 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),82,0.00012792639497262792,0.00012791821308914104
1992,1992-07-15,PAINE-LESS (2),0.0994835218749984,Wildfire,406.71002628696056,Listed Wildfire Discovery Date(s): 1992-07-15 (1) | Listed Wildfire Out Date(s): 1992-07-16 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),108,6.495388759193666e-05,6.495177817952254e-05
1992,1992-05-12,Pike (3),0.0072626794088056,Wildfire,424.4514689902287,Listed Wildfire Discovery Date(s): 1992-05-12 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),172,6.933766921992302e-06,6.933742883541556e-06
1993,1993-08-22,Otter (3),237.98137351911024,Wildfire,455.436531532015,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70,0.08031289482383232,0.07725071660561239
1993,1993-08-22,Cashaw Creek (3),13.413362484479933,Wildfire,457.4139085003398,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70,0.004487629241418146,0.004477589857463774
1993,1993-06-26,BRIDGE UP (2),11.35918924417853,Wildfire,103.86741732903457,"Listed Wildfire Discovery Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Wildfire Controlled Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Wildfire Out Date(s): 1993-06-26 (1), 1993-04-18 (1), 1993-05-23 (1), 1993-08-03 (1), 1993-11-20 (1), 1993-04-30 (1), 1993-04-07 (1), 1993-05-17 (1), 1993-06-23 (1), 1993-04-09 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (10) | Listed Upload Date(s): 2014-03-07 (10)",127,0.1337187751750353,0.1255031808772362
1993,1993-05-02,PARK RD (3),4.3787661570955265,Wildfire,301.69312391995607,"Listed Wildfire Discovery Date(s): 1993-05-02 (2) | Listed Wildfire Controlled Date(s): 1993-05-02 (2) | Listed Wildfire Out Date(s): 1993-05-02 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2), 2012-02-29 - DATE_CUR field (2)",182,0.008755729113097441,0.008717620004081961
1993,1993-08-22,Torge & Hill (3),3.2485950257981107,Wildfire,458.66461198067975,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70,0.00108094388161135,0.0010803600824386415
1993,1993-07-29,GAYMONT MT (2),2.9912727955904477,Wildfire,512.7798081286538,Listed Wildfire Discovery Date(s): 1993-07-29 (1) | Listed Wildfire Controlled Date(s): 1993-07-31 (1) | Listed Wildfire Out Date(s): 1993-08-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),94,0.0010693553432956325,0.0010687839901539283
1993,1993-10-27,Reddish Knob #1 (2),1.2392177064853247,Wildfire,412.0786713897001,Listed Wildfire Discovery Date(s): 1993-10-27 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),4,2.919088945290189e-05,2.9190463407179448e-05
1993,1993-06-23,Shawver's Run (2),1.0866508980471483,Wildfire,492.76400352635784,Listed Wildfire Discovery Date(s): 1993-06-23 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),130,0.0005817755232848824,0.0005816063575129595
1993,1993-05-08,SILOS (2),0.9426444384813456,Wildfire,516.6903619717626,Listed Wildfire Discovery Date(s): 1993-05-08 (1) | Listed Wildfire Controlled Date(s): 1993-05-11 (1) | Listed Wildfire Out Date(s): 1993-05-13 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),176,0.0006214409335074958,0.0006212479190511594
1993,1993-05-09,SURPRIZE (2),0.9212161864840264,Wildfire,514.2080358952738,Listed Wildfire Discovery Date(s): 1993-05-09 (1) | Listed Wildfire Controlled Date(s): 1993-05-10 (1) | Listed Wildfire Out Date(s): 1993-05-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),175,0.0006097079953759943,0.0006095221989733806
1993,1993-10-06,GERRITSON2 (2),0.4791683449580263,Wildfire,103.52438197665953,Listed Wildfire Discovery Date(s): 1993-10-06 (1) | Listed Wildfire Controlled Date(s): 1993-10-06 (1) | Listed Wildfire Out Date(s): 1993-10-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),25,0.001117745256304812,0.001117121044172616
1993,1993-08-04,BARREN3 (2),0.821579680006115,Wildfire,102.9840009548147,"Listed Wildfire Discovery Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Wildfire Controlled Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Wildfire Out Date(s): 1993-08-04 (1), 1993-04-11 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",88,0.006816992889368724,0.0067938622547551175
1993,1993-10-04,MINE ROAD (2),0.3644311114642145,Wildfire,350.4829399740138,Listed Wildfire Discovery Date(s): 1993-10-04 (1) | Listed Wildfire Controlled Date(s): 1993-10-04 (1) | Listed Wildfire Out Date(s): 1993-10-04 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-06-14 (1),27,8.010238430039497e-05,8.009917627572215e-05
1993,1993-08-03,RIVERROAD (2),0.2505242017032347,Wildfire,518.9108132267353,Listed Wildfire Discovery Date(s): 1993-08-03 (1) | Listed Wildfire Controlled Date(s): 1993-08-03 (1) | Listed Wildfire Out Date(s): 1993-08-04 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),89,8.280455966952264e-05,8.28011315612123e-05
1993,1993-05-16,NCHANNEL (2),0.2649375536622527,Wildfire,98.00271664153964,"Listed Wildfire Discovery Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Wildfire Controlled Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Wildfire Out Date(s): 1993-05-16 (1), 1993-12-19 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",168,0.004634219224970532,0.004623514290991193
1993,1993-08-04,BARBEQUE (2),0.1988654295280505,Wildfire,368.9952098802486,Listed Wildfire Discovery Date(s): 1993-08-04 (1) | Listed Wildfire Controlled Date(s): 1993-08-04 (1) | Listed Wildfire Out Date(s): 1993-08-05 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),88,0.0001285288163190232,0.00012852055719839343
1993,1993-05-30,NORTH FORT (2),0.1960741607167778,Wildfire,102.3641746338421,Listed Wildfire Discovery Date(s): 1993-05-30 (1) | Listed Wildfire Controlled Date(s): 1993-05-30 (1) | Listed Wildfire Out Date(s): 1993-05-30 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),154,0.002881675720927153,0.0028775316527783657
1993,1993-09-07,RAILROAD (2),0.174244090005866,Wildfire,517.2550044116439,Listed Wildfire Discovery Date(s): 1993-09-07 (1) | Listed Wildfire Controlled Date(s): 1993-09-08 (1) | Listed Wildfire Out Date(s): 1993-09-12 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),54,3.516757434356499e-05,3.516695597891993e-05
1993,1993-10-10,Flag Pole (3),0.1725108278881683,Wildfire,411.68286957713786,Listed Wildfire Discovery Date(s): 1993-10-10 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),21,2.1375193849004714e-05,2.1374965402804054e-05
1993,1993-07-06,WOOD CHIP (2),0.142998788155632,Wildfire,103.93727738407463,Listed Wildfire Discovery Date(s): 1993-07-06 (1) | Listed Wildfire Controlled Date(s): 1993-07-06 (1) | Listed Wildfire Out Date(s): 1993-07-06 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),117,0.0015487294116312432,0.0015475313670411008
1993,1993-08-02,FISH HOOK (2),0.1406961364833559,Wildfire,406.38312543551206,Listed Wildfire Discovery Date(s): 1993-08-02 (1) | Listed Wildfire Controlled Date(s): 1993-08-02 (1) | Listed Wildfire Out Date(s): 1993-08-02 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1),90,7.667492310393665e-05,7.667198373226993e-05
1993,1993-09-14,PARKWAY (3),0.1005527191089583,Wildfire,303.319845775163,"Listed Wildfire Discovery Date(s): 1993-09-14 (1) | Listed Wildfire Controlled Date(s): 1993-09-14 (1) | Listed Wildfire Out Date(s): 1993-09-14 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1), 2012-02-29 - DATE_CUR field (1)",47,5.136768859049015e-05,5.1366369315953113e-05
1993,1993-07-31,SADDLE TR (2),0.0994434654549843,Wildfire,371.4731740170048,Listed Wildfire Discovery Date(s): 1993-07-31 (1) | Listed Wildfire Controlled Date(s): 1993-07-31 (1) | Listed Wildfire Out Date(s): 1993-08-01 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2016-03-23 (1),92,6.629933381228705e-05,6.629713610859207e-05
1993,1993-07-04,BIG OAK (2),0.073008435049557,Wildfire,514.2179332674117,Listed Wildfire Discovery Date(s): 1993-07-04 (1) | Listed Wildfire Controlled Date(s): 1993-07-05 (1) | Listed Wildfire Out Date(s): 1993-07-08 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),119,3.285682265815795e-05,3.285628288458382e-05
1993,1993-10-23,SANDSTONE3 (2),0.0603842559831989,Wildfire,517.018047905727,Listed Wildfire Discovery Date(s): 1993-10-23 (1) | Listed Wildfire Controlled Date(s): 1993-10-23 (1) | Listed Wildfire Out Date(s): 1993-10-24 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),8,1.8071836942636817e-06,1.8071820613091967e-06
1993,1993-08-02,MATT #1 (2),0.0601311826215645,Wildfire,521.0578871370585,Listed Wildfire Discovery Date(s): 1993-08-02 (1) | Listed Wildfire Controlled Date(s): 1993-08-02 (1) | Listed Wildfire Out Date(s): 1993-08-03 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),90,1.9932891674719594e-05,1.993269301727421e-05
1993,1993-08-22,ENGINE (2),0.0428622296738204,Wildfire,517.4653656420509,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Wildfire Controlled Date(s): 1993-08-29 (1) | Listed Wildfire Out Date(s): 1993-08-29 (1) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (1),70,1.1204957774223514e-05,1.120489499915308e-05
1993,1993-10-23,SANDSTONE2 (2),0.0610721028975171,Wildfire,516.2671393380316,Listed Wildfire Discovery Date(s): 1993-10-23 (2) | Listed Wildfire Controlled Date(s): 1993-10-23 (2) | Listed Wildfire Out Date(s): 1993-10-24 (2) | Listed Other Fire Date(s): 2017-03-13 - NIFC DATE_CUR field (2),8,1.8330904531581134e-06,1.8330887730498618e-06
1993,1993-07-29,FIRSTMAINE (2),0.0071125434537585,Wildfire,400.42991558387433,Listed Wildfire Discovery Date(s): 1993-07-29 (1) | Listed Wildfire Controlled Date(s): 1993-07-29 (1) | Listed Wildfire Out Date(s): 1993-07-29 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1),94,4.1696514716863626e-06,4.169642778713829e-06
1993,1993-08-30,Cole's Run (2),0.007112193672464,Wildfire,424.4476425526366,Listed Wildfire Discovery Date(s): 1993-08-30 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),62,2.4476370152277254e-06,2.4476340197691342e-06
1993,1993-08-22,Tree Fire (3),0.0068802387563858,Wildfire,458.51670749568217,Listed Wildfire Discovery Date(s): 1993-08-22 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),70,2.2908213338629342e-06,2.2908187099357496e-06
1993,1993-09-01,Little Otter (2),0.0068725019773525,Wildfire,454.88405465711,Listed Wildfire Discovery Date(s): 1993-09-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),60,1.992804507557072e-06,1.9928025219248074e-06
1993,1993-09-01,Wet Radio Fire (3),0.006656610144955,Wildfire,459.74857627893664,Listed Wildfire Discovery Date(s): 1993-09-01 (1) | Listed Other Fire Date(s): 1899-12-30 - REVDATE field (1),60,1.8895726179517387e-06,1.8895708327116482e-06
1993,1993-07-23,HARRIS (2),0.0048961555677908,Wildfire,104.56768780417642,"Listed Wildfire Discovery Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Wildfire Controlled Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Wildfire Out Date(s): 1993-07-23 (1), 1993-07-17 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (2) | Listed Upload Date(s): 2014-03-07 (2)",100,4.477753668271993e-05,4.477653419874997e-05
1993,1993-08-01,FLOYD (2),0.0006009931869705,Wildfire,101.88194654995849,Listed Wildfire Discovery Date(s): 1993-08-01 (1) | Listed Wildfire Controlled Date(s): 1993-08-01 (1) | Listed Wildfire Out Date(s): 1993-08-01 (1) | Listed Other Fire Date(s): 2017-12-01 - NIFC DATE_CUR field (1) | Listed Upload Date(s): 2014-03-07 (1),91,5.2688577449553055e-06,5.268843864573093e-06
